GEOID,x,y,area,population,p_public_transportation_commute,p_walk_commute,mean_commute_time,p_bachelors_degree_or_higher,unemployment_rate,p_GRAPI<15%,p_GRAPI>35%,p_without_health_insurance,p_nonfamily_household,p_vacant_housing_units,p_renter_occupied,median_household_income,p_SNAP_benefits,p_below_poverty_line,p_white,p_age_students,median_age,p_mobile_homes,p_without_person_vehicle,p_veterans,2000,2004,2008,2012,2016
13067030228,635523.7625008875,-722255.1874845902,9.71960188521082,7245,0.0,3.9,26.4,40.3,4.4,6.0,51.7,13.7,62.8,2.0,70.5,47701,8.0,23.5,66.0,76.0,25.7,0.0,5.1,5.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030229,633293.1535038364,-723391.5716324174,13.141343164045042,6714,2.3,5.9,26.4,34.6,6.9,13.3,33.2,12.8,43.1,7.4,59.7,65855,8.5,10.5,71.3,92.1,20.9,7.1,1.2,3.4,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030230,631813.515256303,-727557.5633542638,15.810134821571129,13489,1.6,1.2,32.6,49.5,3.6,12.4,46.6,5.7,36.4,9.0,48.2,78351,8.2,8.8,62.8,31.4,34.4,1.2,4.0,8.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030231,629247.5516655011,-729846.4035184692,14.631434071298324,8129,0.0,1.9,37.8,52.2,5.3,6.1,57.3,3.9,15.1,6.9,7.6,106393,4.6,2.0,83.9,17.5,43.2,0.3,1.1,10.3,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030232,628177.7001853358,-735858.572996423,10.218083235849164,6466,0.0,0.0,36.5,52.8,3.0,24.4,47.8,5.5,25.1,0.0,12.0,111622,6.6,2.5,55.2,22.4,40.6,1.1,0.6,11.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030233,631298.7941176184,-735239.2656439572,7.137887420295562,4528,0.0,0.5,34.4,55.9,4.8,14.3,7.1,1.9,15.3,1.7,6.3,105625,2.4,3.4,71.8,20.0,39.3,0.5,2.2,9.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030234,622689.8438745106,-735257.937266288,11.87498026594192,6697,0.8,0.0,37.3,45.5,1.7,16.9,0.0,5.9,14.2,0.8,4.1,116891,1.3,2.7,70.6,31.3,40.4,0.0,2.5,11.6,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030235,625155.0126297778,-733999.8705601274,12.545088737103459,4932,2.3,0.0,39.7,58.3,5.6,0.0,38.8,3.4,13.4,1.8,3.4,107153,0.5,4.2,80.9,26.9,46.4,0.0,0.5,9.3,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030236,620558.5741736611,-727667.4548078969,5.35669284862026,4706,0.0,1.0,37.5,67.9,3.5,0.0,0.0,5.4,3.7,5.9,3.9,144836,0.6,1.4,88.7,18.9,44.0,0.0,1.0,6.2,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030238,621078.0607913617,-730862.2190150835,11.093378273813085,6934,0.9,0.0,45.0,51.5,6.0,0.0,49.1,2.4,6.4,1.3,10.5,111741,0.8,0.7,84.9,14.9,38.8,0.0,0.4,10.3,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030239,624207.5224968313,-729835.0529632547,19.587543799632545,7845,0.7,0.5,39.9,57.1,3.6,14.7,42.6,5.7,12.1,6.0,8.7,123403,0.7,3.7,89.0,21.3,40.7,0.0,1.3,7.3,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030310,637467.6693593228,-718451.601281181,8.808893358591773,7966,0.4,0.4,32.1,40.3,6.9,4.3,31.0,22.0,24.9,6.5,28.5,75222,7.9,11.1,78.6,28.0,37.3,1.4,0.0,7.4,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030311,641013.9429701467,-719719.0793173951,8.640671594328396,6087,0.0,2.1,36.3,46.0,5.7,0.0,8.4,6.7,28.2,2.1,11.2,85380,1.8,8.2,85.5,30.4,45.7,0.0,0.7,8.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030312,640353.5684990932,-722396.8671540463,8.7199346413368,6624,0.7,0.7,32.8,37.1,3.3,0.0,38.6,7.0,27.0,2.7,14.8,72068,4.8,5.1,76.7,26.1,42.6,0.0,1.1,7.2,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030313,637669.2037413014,-721629.4098723952,9.593134723077828,9389,0.0,2.6,32.5,46.3,2.1,15.1,20.3,7.8,18.2,3.1,14.1,92090,2.9,4.1,62.3,30.5,40.0,0.0,1.3,7.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030314,643056.9104961696,-722361.8564381097,8.032104175882765,8087,0.8,1.5,35.8,59.1,5.3,16.8,52.1,5.4,15.7,4.2,13.0,101915,4.4,6.3,79.0,25.5,40.3,0.4,1.3,11.6,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030318,648074.5087458962,-731570.9787465108,11.863810980249083,7652,0.0,0.5,27.7,76.5,3.8,42.9,0.0,0.7,20.5,7.2,6.5,148038,0.6,4.3,88.4,13.6,46.9,0.0,0.8,9.1,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030319,651476.883783773,-729166.536482319,7.564578134848645,4436,2.9,1.4,30.7,71.4,4.9,9.4,37.5,7.2,31.2,2.2,9.9,103953,1.4,5.8,82.3,12.4,45.2,1.7,0.0,9.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030320,646363.6116805968,-734308.239529481,9.229384085439406,7361,0.5,1.7,25.2,78.4,5.8,12.6,26.1,2.7,41.7,8.7,38.0,83362,3.6,3.2,69.5,17.1,42.0,0.0,1.1,5.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030322,646450.2803566579,-720475.4317713992,3.7395220594459935,3508,0.0,0.0,38.8,64.9,3.0,13.7,24.5,3.2,13.4,4.8,11.7,101579,1.5,0.7,78.4,19.1,41.6,0.5,0.0,8.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030324,641334.1261067304,-717953.0990702295,3.712426940595175,3577,0.1,0.0,42.2,46.5,7.5,14.8,22.2,5.8,17.3,2.9,11.0,94450,2.4,3.0,87.5,27.4,39.0,0.0,1.3,10.2,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030326,646586.364932755,-718348.4905369538,7.201535833836756,4507,0.5,0.4,30.1,63.8,3.3,8.4,8.4,10.6,10.7,8.3,8.6,150625,2.0,3.9,83.9,16.4,44.1,0.0,0.4,5.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030327,645376.7187366667,-722785.0541697383,4.864454685173217,4855,0.3,1.4,34.1,61.6,4.7,11.4,17.1,4.9,15.8,5.8,9.1,109971,2.7,1.9,77.5,12.5,43.2,0.6,0.4,8.2,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030328,647914.219659462,-723249.5858626638,6.764984454563358,6564,1.5,0.3,33.3,62.1,2.4,0.0,26.3,3.8,16.7,3.8,8.4,136368,2.4,1.8,84.2,20.6,47.5,0.9,3.2,9.5,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030329,643173.0426175151,-725625.2487522447,4.296188955244357,4757,0.3,0.3,35.1,60.8,3.6,8.0,34.8,5.2,22.1,1.4,11.9,107933,1.9,1.8,78.7,19.8,39.7,0.0,0.4,6.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030330,644425.1660463982,-726773.1306249896,6.07456258835537,6371,1.1,0.0,31.9,61.3,4.6,43.0,16.9,6.0,15.7,2.2,7.5,120313,0.5,4.0,69.9,19.5,39.4,0.0,0.7,8.1,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030331,646257.0816838822,-725392.2223533042,6.401581830792943,6002,0.6,0.5,33.2,69.8,4.6,14.2,25.2,3.7,15.7,2.0,9.2,109939,0.9,2.1,86.6,11.6,42.9,1.0,0.4,7.0,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030332,647105.724854018,-727130.3364306847,3.6591102188671876,3265,0.7,2.2,31.1,74.3,4.3,21.7,76.7,2.1,16.8,1.1,5.4,125000,0.0,1.6,79.1,23.9,43.8,0.0,4.5,7.3,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030333,646241.66579658,-729602.0286332462,7.749487417114776,5868,1.1,0.0,28.7,72.4,2.0,49.0,39.6,2.0,16.9,5.6,5.6,129583,3.3,3.9,77.4,10.4,45.4,0.0,0.5,8.8,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030334,648439.9500909055,-728730.6937145471,3.9981665771695307,3525,1.0,0.0,31.1,71.8,6.9,1.9,54.6,4.4,20.5,4.7,8.5,117619,0.3,7.7,83.1,11.1,46.2,0.0,0.0,12.0,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030335,649462.9957207269,-724550.3622209531,5.290218759351394,4855,0.0,1.2,31.1,74.0,1.7,0.0,8.0,1.4,14.4,3.3,5.9,151797,0.0,3.6,89.0,17.6,44.8,0.0,1.2,4.6,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030336,649494.9274831468,-726390.1763998267,7.691968413836316,7249,0.8,0.0,30.3,76.8,4.5,0.0,0.0,4.3,9.1,2.4,2.6,178819,0.5,2.3,88.5,9.3,44.8,0.0,0.5,5.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030337,650888.8245027754,-727777.2634927019,4.688894103171771,4606,0.2,0.0,30.1,79.1,4.3,21.4,65.7,0.8,11.0,8.0,4.4,156602,2.3,2.8,87.5,7.9,43.9,0.0,1.2,7.6,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030339,646231.4056171208,-738386.2377486114,4.574915257228754,6145,0.9,0.4,22.2,67.7,4.2,15.5,26.4,5.9,71.0,8.2,84.5,66580,0.4,8.8,63.2,76.5,30.8,0.4,3.4,5.0,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030340,644553.2257663183,-720162.6409168805,4.302367713573207,3870,0.0,0.0,34.7,71.3,2.5,45.0,0.0,3.2,9.2,0.8,1.6,150346,3.1,1.3,90.0,15.4,45.5,0.0,0.0,9.3,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030341,643562.1413145512,-718787.2933344729,4.661853979577045,4353,0.3,0.3,36.1,60.1,5.2,31.3,17.3,6.4,19.1,4.2,13.5,106602,2.1,2.8,82.1,18.8,40.8,1.4,0.5,7.4,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030342,647926.827275347,-720364.2296762303,4.815429538718035,4491,0.0,0.9,36.3,67.0,5.8,27.9,9.9,3.4,17.7,0.0,7.0,111287,1.0,1.9,87.2,17.9,48.4,0.7,0.0,7.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030343,649215.8606666254,-721568.3560876336,4.627809303684835,4400,0.8,0.8,33.5,73.1,2.5,20.9,30.2,2.1,9.8,3.1,5.6,126425,0.0,2.8,87.8,13.0,43.7,0.0,0.6,7.5,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030344,644051.0560439605,-735895.0128224893,2.343192922514708,3835,0.8,0.0,24.7,45.3,6.2,9.2,36.3,16.3,63.9,13.8,86.2,49931,8.4,12.9,29.9,42.7,31.0,0.0,2.9,2.6,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030345,644857.2604102254,-737137.8911675186,4.305428586094883,5121,1.7,0.9,26.4,62.3,5.3,24.5,27.0,19.6,53.4,16.1,80.9,73061,7.2,8.5,25.0,22.8,30.0,0.0,7.2,5.0,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030405,642415.3297882931,-732712.9805065218,4.014356808851127,6352,0.4,0.8,32.4,36.6,3.6,16.6,43.1,25.8,55.0,1.1,68.2,51114,10.7,17.7,61.2,35.4,30.3,0.0,0.5,3.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030407,643543.5752595176,-731861.0880025765,4.333596870623851,5215,0.7,0.0,26.8,47.5,6.6,5.8,41.9,14.1,36.8,2.5,33.2,79350,8.3,12.3,76.1,22.1,42.5,0.0,3.8,6.4,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030408,644676.0066214754,-733184.6729479688,2.381471814032489,2913,1.8,0.6,25.4,56.8,3.4,22.0,23.4,12.6,35.0,12.0,37.7,66364,2.5,5.2,68.1,45.5,37.4,1.0,6.7,6.3,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030409,644373.5866840761,-729546.8895248289,3.678691959642756,3428,0.0,0.0,27.7,70.6,4.9,0.0,100.0,8.4,24.6,3.5,5.7,126875,1.6,4.3,85.7,11.3,43.0,0.5,1.3,4.5,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030410,642781.1114904571,-730220.9306147025,4.315544167501084,4516,0.0,2.1,31.4,52.7,3.8,11.8,34.9,10.3,45.7,8.8,53.7,65383,5.0,7.5,69.7,49.9,42.6,0.0,5.1,7.8,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030411,641485.6448131413,-732774.1988288127,2.0053615393254747,2603,1.4,5.5,25.7,26.1,9.2,15.3,42.0,41.3,50.5,19.7,89.7,37382,28.0,31.5,35.1,21.8,26.4,0.0,9.5,2.0,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030412,641412.5021692619,-733508.4466273022,2.0172007002606405,5186,3.9,3.6,24.2,31.8,6.0,10.9,34.9,32.8,44.6,8.3,86.3,41371,16.3,29.5,47.0,53.8,27.0,0.0,8.3,5.2,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030413,644026.3408055461,-734739.4089293514,1.4451116588572979,5525,1.0,1.0,28.8,41.3,3.8,16.6,35.0,39.8,50.4,10.6,84.3,51554,10.0,15.2,57.0,27.1,30.4,0.4,5.2,5.0,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030414,642571.6030851323,-735023.4917644772,2.5159165707541606,3369,3.2,2.6,24.9,25.6,5.3,11.5,37.6,32.6,56.8,8.4,100.0,43063,15.6,20.6,22.3,29.6,28.8,0.0,16.1,3.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030502,640410.1977137933,-726925.9939699536,9.65407021057934,7080,0.7,0.0,30.5,51.8,4.9,17.6,15.3,9.2,22.8,8.3,19.7,95867,2.3,6.4,74.6,11.2,39.4,0.0,2.5,8.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030504,640718.548592876,-728507.1661461715,6.649878993966392,6159,0.0,0.1,28.3,46.5,3.5,31.1,27.9,23.2,32.3,12.1,27.7,81744,6.0,17.6,61.6,16.7,40.0,0.7,1.8,4.0,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030505,640966.1277429722,-729910.9816420727,5.2954376956243605,7165,0.0,1.6,27.6,33.8,2.5,6.4,38.9,18.9,44.0,2.4,79.6,54196,12.6,11.3,49.3,31.8,29.2,4.7,4.4,2.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030506,637936.8036235425,-726061.3766197646,8.062830889646243,4965,0.0,0.5,29.8,32.6,5.4,18.5,29.0,18.7,33.9,5.7,49.4,66765,5.7,12.2,67.8,50.9,36.4,0.6,1.7,11.5,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030507,640227.5366868944,-724881.6455469447,6.205872173282608,4821,0.5,1.7,32.6,46.7,4.9,11.2,33.9,12.4,28.2,4.7,14.0,77651,4.8,5.6,72.7,30.8,42.6,0.5,2.8,7.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030601,635634.4997416958,-726173.1923274681,9.409666613832341,8866,0.0,0.4,26.9,47.7,3.2,18.8,25.2,17.6,61.9,6.9,71.4,67181,2.1,8.3,48.3,58.7,29.0,0.0,0.6,4.8,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030602,634613.1124706448,-729873.6002140827,16.03615601449291,6655,2.3,2.2,28.2,54.2,4.6,17.5,43.5,5.9,44.1,8.4,34.0,89625,1.1,7.7,83.1,11.2,51.7,0.3,12.2,9.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030700,638103.7845207546,-730263.2668463837,4.31764394112721,4665,3.6,7.9,23.2,29.6,4.0,8.8,44.6,24.6,35.7,9.8,61.2,45347,19.6,19.0,49.8,25.5,35.7,0.0,20.7,7.2,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030800,639092.3442883226,-732358.4040684544,5.685966189656655,5806,3.8,15.2,22.0,29.0,7.6,11.6,32.5,27.7,49.0,13.7,68.6,46797,18.2,24.4,55.1,73.6,22.6,0.0,16.9,3.0,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030901,633719.5490006559,-733213.4161653913,10.744002121923227,8055,1.2,0.0,30.0,45.9,2.1,7.2,61.8,9.2,29.5,8.4,34.7,69852,13.2,9.9,66.5,24.0,38.8,0.5,2.9,10.4,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030902,636437.257603461,-732478.2646717539,5.108561014508305,6061,1.7,0.5,35.1,29.5,5.9,23.0,36.7,28.2,45.4,7.4,51.1,61869,11.0,11.3,55.3,27.7,33.9,2.8,17.5,5.0,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030904,635627.3389641109,-734512.7455576286,3.42394093169375,7137,3.5,0.7,32.0,18.5,8.2,4.3,49.0,23.6,28.1,12.1,60.3,39447,22.0,29.1,34.3,17.7,29.8,5.3,10.1,4.8,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067030905,633319.2323553198,-736566.1561727098,6.148058748100683,8679,0.8,0.8,34.8,18.9,7.6,10.7,39.8,28.8,25.3,0.9,24.6,60625,17.4,16.2,42.7,21.3,31.3,10.6,5.1,5.6,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031001,639511.9990240237,-735148.751716676,15.18707354307045,5279,4.0,0.0,30.5,9.2,10.1,8.8,53.9,39.7,38.1,11.4,73.3,27216,28.0,41.4,44.8,17.5,30.0,7.9,15.9,2.4,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031002,636351.5806684167,-735924.7996078712,4.743134557566396,9104,4.5,1.0,28.7,13.2,9.5,10.1,55.6,45.0,39.9,12.2,70.9,33125,24.1,22.7,35.3,13.1,29.8,1.6,14.6,6.8,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031004,636548.0058900673,-737745.3963489851,4.185708724508552,8054,6.1,0.5,29.0,14.6,10.8,13.8,43.6,30.7,37.9,8.7,66.0,38532,26.8,21.0,33.0,16.5,32.3,0.0,11.9,6.5,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031005,634381.4081170335,-737998.9428270744,5.087531498338744,5036,0.0,1.7,31.2,18.8,7.9,2.8,29.1,29.4,25.4,10.8,27.2,67454,17.1,17.9,39.5,13.4,37.3,2.1,4.4,5.5,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031101,639178.4501503935,-737696.3893572203,3.3368755999866364,5605,0.0,1.2,27.6,31.8,4.2,13.0,40.0,23.4,34.0,13.8,56.3,54568,19.7,28.2,43.4,17.6,31.6,0.0,8.7,5.5,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031106,634656.6367193058,-741101.4509144503,9.01271752405291,9274,2.5,0.0,37.2,39.1,5.6,7.7,36.2,16.0,25.5,3.9,27.1,74902,5.3,6.6,46.8,29.6,39.5,1.9,2.8,6.2,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031108,641158.3060333156,-737752.5339088807,3.3676219040944098,5455,0.3,0.5,27.6,49.1,3.3,8.8,30.7,14.8,52.6,13.1,56.5,55370,12.6,9.4,49.2,41.8,33.6,1.2,5.1,5.1,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031110,639690.8356181043,-739447.3195528521,2.7107757162360984,3142,0.7,1.1,28.3,50.4,3.1,11.8,40.3,16.3,48.7,8.1,39.7,63946,9.1,16.7,71.1,20.6,35.1,0.0,6.7,5.3,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031111,641818.6432994376,-739105.1479779013,1.9600627592488769,3377,0.6,0.3,27.9,54.1,5.8,16.4,8.5,10.2,60.2,6.0,29.0,78125,2.9,8.4,60.0,33.4,37.8,0.0,0.9,7.6,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031112,641064.7496482575,-740521.4512397307,4.095331756844525,5910,0.0,0.0,30.5,67.5,2.0,18.5,22.9,2.1,29.4,5.6,29.5,108229,2.8,2.9,67.3,12.5,35.1,0.0,2.0,5.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031113,642210.8587071241,-736351.0244170516,1.1016822853739299,1278,2.7,4.3,32.4,57.9,4.5,6.3,44.6,21.7,65.7,15.0,83.8,40536,6.6,25.9,32.6,40.5,29.2,0.0,11.0,8.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031114,643174.4758292377,-737830.6252240874,2.832388940364898,7439,1.6,2.4,27.9,40.7,6.5,15.8,33.3,26.5,56.0,12.0,79.3,47580,7.0,16.5,34.1,43.7,31.8,0.0,4.1,5.1,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031115,637149.5873724389,-739673.4590508613,3.6834268801883203,4878,0.4,0.5,33.5,38.2,5.7,20.4,32.9,19.6,29.3,8.1,30.4,72041,7.8,15.7,42.3,16.6,36.0,0.9,4.3,8.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031116,637892.9789930059,-738601.4008141593,2.746132633493728,4529,9.8,0.0,30.5,19.7,10.1,7.4,60.2,25.7,41.2,16.9,49.5,32149,29.2,24.3,34.0,20.3,30.1,1.5,9.3,6.2,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031117,637084.1548755997,-741496.8444888628,6.141994578053519,5719,0.0,0.0,32.3,47.1,3.4,0.0,32.0,11.6,24.9,11.3,23.7,89769,7.2,7.4,64.1,19.3,38.1,0.4,1.3,8.7,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031118,639369.665473289,-741665.6662088003,5.087759508053415,6229,0.0,0.8,32.3,57.2,4.1,8.7,32.4,13.2,29.0,7.4,33.0,81996,7.1,9.3,55.0,21.1,34.9,1.8,0.5,6.6,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031205,644175.9255124514,-744316.6805177822,7.587290480477439,6481,3.3,2.2,27.6,63.2,2.9,13.4,33.8,7.6,46.5,7.9,51.4,82534,4.0,7.7,44.0,32.7,33.5,0.0,2.6,8.4,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031206,641538.6760557021,-743796.1456677264,9.228701278923824,10948,0.0,0.0,30.6,60.1,5.0,14.0,43.7,13.1,50.9,6.8,49.5,79930,3.4,10.4,40.7,22.2,37.1,0.4,0.9,5.2,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031207,644865.257787745,-739687.6476400056,2.843326843415131,4834,0.0,1.1,22.4,61.7,1.7,12.2,23.2,11.5,59.7,13.2,76.6,76292,0.6,6.8,49.7,65.4,35.5,0.0,2.5,4.5,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031208,643323.1114201667,-739762.0750083396,3.6507632516222577,5822,0.5,0.0,22.9,78.5,1.0,22.7,17.8,5.2,48.6,10.9,73.0,72403,2.5,6.3,47.4,32.7,30.7,0.0,4.0,3.2,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031209,642291.9538295106,-741736.5302838669,3.4201922662763247,4873,0.0,0.0,27.4,73.1,0.7,5.3,35.7,4.3,25.2,4.7,9.4,143443,0.0,9.5,66.7,13.8,41.2,0.0,0.0,4.9,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031211,644011.7143445248,-741406.4537601869,1.5103207628119775,4579,0.4,0.0,26.5,73.4,1.3,9.2,20.2,6.4,60.9,11.1,73.1,78083,1.3,2.9,50.2,75.5,31.5,0.0,7.3,9.1,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
13067031212,645087.5622979573,-741720.6042633507,4.203905290679308,2337,0.0,1.6,25.6,81.1,4.1,41.7,52.8,2.7,22.9,6.8,5.1,163750,1.4,3.5,88.1,14.6,54.8,0.6,1.2,9.5,0.6184531408196505,0.625282061264067,0.5476354457304122,0.5633073748712465,0.48848523957538026
