,name,lon,lat,x,y
833,42449027,-73.980333,40.726281,-8235452.998276813,4972051.622035097
834,42449023,-73.98265699999997,40.727261,-8235711.704773415,4972195.576699748
835,42449021,-73.984875,40.728194,-8235958.611403996,4972332.629386037
836,42449017,-73.9894829,40.7301334,-8236471.560485623,4972617.5229727635
837,42449010,-73.9442429,40.7839076,-8231435.466722135,4980520.144336232
838,42449007,-73.94884640000002,40.785857299999996,-8231947.925998002,4980806.791121602
839,42449005,-73.9519248,40.78716110000001,-8232290.61191846,4980998.481757798
840,42448996,-74.0020624,40.7607126,-8237871.904020057,4977110.638231945
841,42448979,-73.940861,40.808334,-8231058.9953362215,4984111.945295627
842,42448930,-73.9273,40.860657,-8229549.391721574,4991810.277994216
843,42448813,-73.971677,40.75457,-8234489.416764507,4976207.917393109
844,42448745,-73.9466003,40.780679299999996,-8231697.8912897315,4980045.535039727
845,42448735,-73.9512052,40.7826258,-8232210.506412885,4980331.6974414
846,42448726,-73.9576385,40.7853451,-8232926.658093005,4980731.486165748
847,42448711,-73.97634479999998,40.7359486,-8235009.03388363,4973471.812819021
848,42448707,-73.9785141,40.73687260000001,-8235250.51925501,4973607.561167686
849,42448701,-73.983148,40.738826399999994,-8235766.362643395,4973894.607553364
850,42448693,-73.986359,40.74019600000001,-8236123.809528332,4974095.830068708
851,42448674,-73.94314449999997,40.8283055,-8231313.1933934465,4987049.654195264
852,42448661,-73.94527629999997,40.8259476,-8231550.50428392,4986702.7727113515
853,42448655,-73.9457312,40.8253218,-8231601.143520283,4986610.710474089
854,42448611,-73.952974,40.81507,-8232407.408328199,4985102.678746318
855,42448607,-73.95307159999999,40.8143036,-8232418.2731105,4984989.951270752
856,42448605,-73.95311,40.813495,-8232422.547778947,4984871.018135581
857,42448593,-74.005599,40.710397,-8238265.5965311965,4969718.676874049
858,42448568,-74.0093502,40.7289809,-8238683.178205059,4972448.222261176
859,42448552,-73.99757059999997,40.725874600000004,-8237371.87913131,4971991.925538842
860,42448549,-74.0020998,40.7281031,-8237876.067369012,4972319.276580028
861,42448506,-73.9535697,40.8019526,-8232473.721348866,4983173.459311069
862,42448483,-74.0033655,40.7107903,-8238016.964448509,4969776.4356620535
863,42448440,-73.992457,40.711754,-8236802.63578319,4969917.963023322
864,42448430,-73.994263,40.711593,-8237003.678783562,4969894.31869157
865,42448423,-73.9594576,40.757734899999996,-8233129.159378705,4976673.022917744
866,42448406,-73.961219,40.755889,-8233325.237529791,4976401.7515332615
867,42448390,-73.96387109999998,40.7570079,-8233620.467951323,4976566.182917651
868,42448379,-73.9684787,40.7589518,-8234133.383637102,4976851.861290577
869,42448338,-73.97155740000002,40.7602506,-8234476.102953408,4977042.739484262
870,42448329,-73.959722,40.758663,-8233158.592252073,4976809.418293927
871,42448326,-73.961966,40.759619,-8233408.393189413,4976949.915899285
872,42448321,-73.9665784,40.7615583,-8233921.843208748,4977234.929434901
873,42448283,-73.93266,40.795732,-8230146.064192225,4982258.708358646
874,42448278,-73.9331724,40.7950342,-8230203.104299309,4982156.10090066
875,42448257,-73.9461966,40.7729828,-8231652.951611296,4978914.12529329
876,42448254,-73.9507993,40.77492520000001,-8232165.321831573,4979199.6518467115
877,42448238,-73.9554065,40.776869500000004,-8232678.192989552,4979485.466054309
878,42448216,-73.9584859,40.778169,-8233020.990229502,4979676.498626807
879,42448203,-73.961839,40.779584,-8233394.255614082,4979884.514489093
880,42448171,-74.005777,40.717677,-8238285.411400557,4970787.849828953
881,42448162,-74.007052,40.718269,-8238427.343751318,4970874.798703992
882,42448141,-73.939949,40.809582,-8230957.471960616,4984295.494020987
890,42447435,-73.9846443,40.7217949,-8235932.92999747,4971392.674584229
891,42447428,-73.98755729999998,40.71619920000001,-8236257.20367415,4970570.804136317
892,42447419,-73.942944,40.843193,-8231290.873835542,4989240.107463837
893,42447418,-73.937929,40.841087,-8230732.606589215,4988930.213974297
895,42447404,-73.9504964,40.823119500000004,-8232131.603157813,4986286.734216135
896,42447399,-73.94808499999998,40.8221053,-8231863.16733771,4986137.540757795
897,42447389,-73.94724079999997,40.821750200000004,-8231769.191423583,4986085.304462998
898,42447348,-73.936373,40.8171663,-8230559.393461541,4985411.023873691
899,42447346,-73.9349059,40.81653710000001,-8230396.076636597,4985318.473714169
900,42447336,-73.9540011,40.80883660000001,-8232521.744577193,4984185.864423216
902,42447330,-73.9553818,40.8069537,-8232675.443398131,4983908.942660756
904,42447326,-73.9558429,40.806325,-8232726.7728153365,4983816.480279632
906,42447323,-73.9563031,40.8056974,-8232778.002045,4983724.18054824
907,42447317,-73.9577554,40.8037168,-8232939.671341479,4983432.903850032
908,42447308,-73.95963640000002,40.8011516,-8233149.0633036615,4983055.665943043
909,42447303,-73.9600539,40.8005822,-8233195.539191067,4982971.932046213
910,42447295,-73.96051429999999,40.7999544,-8233246.790684626,4982879.610889972
911,42447285,-73.96242559999997,40.7973475,-8233459.55562738,4982496.262437829
912,42447281,-73.96288559999998,40.7967202,-8233510.762593146,4982404.019303821
913,42447278,-73.96334820000001,40.796089200000004,-8233562.258989587,4982311.232972024
914,42447275,-73.9638068,40.7954638,-8233613.310108065,4982219.2709707515
915,42447273,-73.964303,40.794787,-8233668.546839395,4982119.751827727
916,42447249,-74.00437729999999,40.71947520000001,-8238129.597509293,4971051.959429646
917,42447246,-74.003918,40.720040000000004,-8238078.468467172,4971134.915580287
918,42447237,-73.958781,40.76399,-8233053.840611237,4977592.321382255
919,42447235,-73.96338809999997,40.765932299999996,-8233566.700637269,4977877.79459919
920,42447230,-73.9664663,40.76723,-8233909.364293829,4978068.531161054
921,42447228,-73.969825,40.768646000000004,-8234283.253067558,4978276.6597625315
922,42447210,-73.935106,40.80754,-8230418.351666708,4983995.1700988365
923,42447209,-73.93601600000002,40.806296,-8230519.65240333,4983812.215295118
924,42447208,-73.936471,40.80567,-8230570.302771637,4983720.150911273
925,42447207,-73.93837099999998,40.803071,-8230781.809804142,4983337.931230756
926,42447206,-73.9392896,40.8018125,-8230884.0678883875,4983152.856398432
927,42447201,-73.9411255,40.7993007,-8231088.439341536,4982783.4819360515
928,42447199,-73.9416251,40.7986157,-8231144.054559135,4982682.751219449
929,42447196,-73.9434711,40.7960891,-8231349.55033914,4982311.218267445
930,42447192,-73.9439398,40.7954473,-8231401.725784474,4982216.844738443
931,42447187,-73.94486529999998,40.79418,-8231504.751973202,4982030.4971945165
932,42447182,-73.9462785,40.792248,-8231662.068677594,4981746.41703941
933,42447179,-73.94676679999998,40.7915682,-8231716.425984946,4981646.4616092285
934,42447176,-73.9490632,40.788429799999996,-8231972.060063605,4981185.015444465
935,42447174,-73.94998199999998,40.7871716,-8232074.340411746,4981000.025531076
936,42447169,-73.9504398,40.7865321,-8232125.302474631,4980906.00283254
937,42447166,-73.9509262,40.785867100000004,-8232179.448274952,4980808.231948365
938,42447154,-73.952341,40.783937,-8232336.943090527,4980524.4666902665
939,42447149,-73.9528059,40.7833024,-8232388.695521797,4980431.168956559
940,42447144,-73.95326,40.782682,-8232439.2457025675,4980339.959742672
941,42447136,-73.9550916,40.7801739,-8232643.138481905,4979971.235626191
942,42447132,-73.9560833,40.778812200000004,-8232753.534020924,4979771.053415048
943,42447126,-73.9570093,40.7775459,-8232856.615869396,4979584.89954876
944,42447115,-73.95793940000001,40.7762703,-8232960.154127786,4979397.3821130665
945,42447105,-73.9589283,40.7749534,-8233070.23797223,4979203.7972174985
946,42447084,-73.96031640000002,40.7730129,-8233224.760557401,4978918.549832815
947,42447076,-73.9636198,40.7684845,-8233592.493363287,4978252.921707159
948,42447069,-73.9649892,40.7666073,-8233744.93427398,4977977.00595472
949,42447060,-73.9654448,40.7659843,-8233795.651433985,4977885.437512237
950,42447030,-73.96681269999998,40.7641054,-8233947.92536544,4977609.282282448
951,42447020,-73.967727,40.762851,-8234049.704775873,4977424.918583122
952,42447009,-73.9681807,40.762235600000004,-8234100.210428846,4977334.472294326
953,42447007,-73.96863379999998,40.7616111,-8234150.649290122,4977242.689420559
954,42446999,-73.9700795,40.7596271,-8234311.583877964,4976951.1063164985
955,42446998,-73.97053299999997,40.7590024,-8234362.067267038,4976859.297651773
956,42446994,-73.9714516,40.7577482,-8234464.32535128,4976674.977498094
957,42446991,-73.972362,40.756498,-8234565.6706157,4976491.2486545965
958,42446987,-73.973276,40.755243,-8234667.416630284,4976306.8178802505
959,42446986,-73.97375190000002,40.7545964,-8234720.393575952,4976211.796977302
960,42446977,-73.975102,40.752741,-8234870.686020475,4975939.142374719
961,42446971,-73.97555799999998,40.752116,-8234921.447708272,4975847.299134452
962,42446959,-73.9760403,40.75143679999999,-8234975.137098685,4975747.4922272535
963,42446949,-73.9769869,40.750155799999995,-8235080.51212867,4975559.25494283
964,42446945,-73.97788800000002,40.748921,-8235180.822121824,4975377.809976559
965,42446942,-73.9783444,40.7482941,-8235231.628337421,4975285.69282635
966,42446941,-73.978788,40.747684,-8235281.009663536,4975196.045114386
967,42446935,-73.980209,40.74573400000001,-8235439.194659955,4974909.518850677
968,42446934,-73.9806552,40.745131,-8235488.8654167475,4974820.917814401
969,42446933,-73.981109,40.744498,-8235539.382201668,4974727.909630639
970,42446932,-73.982912,40.742026,-8235740.091243569,4974364.701315472
971,42446925,-73.9847562,40.739506899999995,-8235945.386648491,4973994.586534401
972,42446919,-73.9392421,40.834156,-8230878.780212575,4987910.4013593085
973,42446902,-74.001663,40.732318,-8237827.443015433,4972938.445843887
974,42446889,-73.98115770000003,40.7332524,-8235544.803460871,4973075.714615824
975,42446885,-73.982753,40.733923,-8235722.391444532,4973174.230828103
976,42446879,-73.984347,40.734598,-8235899.834712857,4973273.394436428
977,42446875,-73.9857884,40.73520560000001,-8236060.290626887,4973362.65723523
978,42446854,-74.016198,40.714766999999995,-8239445.471814115,4970360.460350082
979,42446849,-74.0159512,40.7151089,-8239417.998163788,4970410.673973621
980,42446825,-74.014296,40.716992,-8239233.742142625,4970687.242720592
981,42446800,-74.0152255,40.7160242,-8239337.213609317,4970545.1020624805
982,42446797,-73.9198437,40.8631643,-8228719.360202372,4992179.332046751
983,42446778,-73.9572939,40.8043463,-8232888.297396476,4983525.480248656
984,42446772,-73.950186,40.801332,-8232097.049587867,4983082.195061958
985,42446733,-73.959133,40.8018381,-8233093.025071995,4983156.621095852
986,42446723,-73.95202090000002,40.7988368,-8232301.309721528,4982715.264334221
987,42446721,-73.948792,40.79747800000001,-8231941.870217702,4982515.452295466
988,42446701,-73.985046,40.747772999999995,-8235977.647036921,4975209.122667414
989,42446678,-74.00529240000002,40.756289100000004,-8238231.46597532,4976460.549139154
990,42446668,-73.9996344,40.7539186,-8237601.620296411,4976112.192080102
991,42446640,-74.0151946,40.7084965,-8239333.773837052,4969439.580291312
992,42446632,-74.014377,40.7082336,-8239242.759021377,4969400.972924977
993,42446622,-74.012958,40.7077772,-8239084.796663943,4969333.950076614
994,42446617,-73.99804300000002,40.7148151,-8237424.466458762,4970367.524608526
995,42446609,-73.918447,40.865109000000004,-8228563.880269581,4992465.585601635
996,42446604,-73.92125,40.864112,-8228875.908802274,4992318.82937385
997,42446584,-73.97426899999998,40.726109,-8234777.956884641,4972026.356741203
998,42446571,-73.9766835,40.7271085,-8235046.737795163,4972173.175451948
999,42446562,-73.978998,40.728106,-8235304.386756605,4972319.702576856
1000,42446552,-73.981325,40.729085999999995,-8235563.427211679,4972463.66118938
1001,42446547,-73.983536,40.7300191,-8235809.554605824,4972600.732324353
1002,42446533,-73.9881498,40.7319637,-8236323.160472446,4972886.397625869
1003,42446528,-73.990027,40.732756,-8236532.129420563,4973002.790340709
1004,42446521,-73.99279200000002,40.733922,-8236839.927812608,4973174.0839198
1005,42446504,-73.996414,40.75833529999999,-8237243.12700826,4976761.258648818
1006,42446488,-73.981822,40.752196999999995,-8235618.7529986035,4975859.201969695
1007,42446478,-73.9536447,40.7710299,-8232482.070310675,4978627.063688667
1008,42446472,-73.9582529,40.77296920000001,-8232995.052788149,4978912.126166455
1009,42446466,-73.9598562,40.773644,-8233173.5313277375,4979011.318629792
1011,42446461,-73.96133359999997,40.7742658,-8233337.994743435,4979102.721231372
1012,42446455,-73.964687,40.775677,-8233711.293523861,4979310.166269774
1013,42446424,-73.9772504,40.715448200000004,-8235109.844814492,4970460.505999449
1014,42446398,-73.9754839,40.7188679,-8234913.198934007,4970962.761790223
1015,42446386,-73.9959552,40.7680419,-8237192.053625883,4978187.866502492
1016,42446363,-73.9908872,40.7659147,-8236627.886446544,4977875.2077684365
1017,42446353,-73.97628900000002,40.759787,-8235002.822256046,4976974.606063784
1018,42446337,-73.937809,40.845948,-8230719.2482503215,4989645.514811167
1019,42446331,-73.935181,40.844846000000004,-8230426.7006285135,4989483.349849882
1020,42446293,-73.976251,40.740026,-8234998.592115395,4974070.853333853
1021,42446291,-73.977313,40.740446999999996,-8235116.813414617,4974132.707599813
1022,42446275,-73.980859,40.74197,-8235511.5523289675,4974356.473451755
1023,42446270,-73.982462,40.742645,-8235689.997472711,4974455.649056282
1024,42446266,-73.984078,40.743326,-8235869.889769834,4974555.707241689
1025,42446245,-73.9838536,40.7195385,-8235844.909676101,4971061.256711083
1026,42446231,-73.914694,40.870225,-8228146.098220632,4993218.684413916
1027,42446221,-73.9574628,40.8161869,-8232907.099258472,4985266.962546628
1028,42446203,-73.944994,40.808446,-8231519.078791669,4984128.417476139
1029,42446190,-73.9374159,40.810165500000004,-8230675.48855849,4984381.313058895
1030,42446187,-73.937881,40.809525,-8230727.263253657,4984287.110710703
1031,42446184,-73.938338,40.808903,-8230778.136260949,4984195.630143696
1032,42446182,-73.93924799999998,40.807655,-8230879.436997571,4984012.083296477
1033,42446177,-73.939702,40.807035,-8230929.976046391,4983920.899447457
1034,42446171,-73.94165100000002,40.80445,-8231146.937733947,4983540.7308055535
1035,42446169,-73.94256700000003,40.803194,-8231248.906387516,4983356.019781642
1036,42446164,-73.9443548,40.800662,-8231447.9233731525,4982983.667101223
1037,42446161,-73.9448507,40.799982299999996,-8231503.12670864,4982883.713707143
1038,42446155,-73.9467,40.79745,-8231708.989842962,4982511.334928194
1039,42446152,-73.94717340000003,40.7968006,-8231761.688489905,4982415.841904531
1040,42446147,-73.9480943,40.795541899999996,-8231864.202608975,4982230.75514519
1041,42446138,-73.9495061,40.79360850000001,-8232021.3634660775,4981946.463306287
1042,42446132,-73.95,40.792932,-8232076.3441625815,4981846.991055909
1043,42446099,-73.95321209999999,40.7885301,-8232433.913498958,4981199.76244661
1044,42446093,-73.953672,40.787901,-8232485.109332773,4981107.266912085
1045,42446086,-73.9541598,40.787231299999995,-8232539.410980383,4981008.802989484
1046,42446072,-73.95556490000001,40.7853035,-8232695.825996897,4980725.370052702
1047,42446070,-73.95603349999998,40.7846666,-8232747.9903102815,4980631.7322522085
1048,42446066,-73.95648890000002,40.7840414,-8232798.685206391,4980539.815473103
1049,42446041,-73.9583191,40.7815366,-8233002.422138439,4980171.568954685
1050,42446036,-73.959311,40.780173,-8233112.839941357,4979971.103316699
1051,42446031,-73.96023609999997,40.7789076,-8233215.821602289,4979785.07794388
1052,42446026,-73.96116640000002,40.777635499999995,-8233319.382124576,4979598.0711816205
1053,42446021,-73.96215550000002,40.7763171,-8233429.488232917,4979404.261804837
1054,42446016,-73.9630866,40.7750035,-8233533.137810795,4979211.16186994
